,user_id,content_id,rating
0,0,m_445571,6.991578273623885
0,0,m_198663,7.8289226900632
0,0,m_299537,6.375868866765368
0,0,m_194,8.63821579126851
0,0,m_503919,7.762828467699117
0,0,m_675,7.906015345180148
0,0,m_1771,7.209657513049452
0,0,m_1587,7.736675582500177
0,0,m_8619,6.7623747604414675
0,0,m_581528,7.869863840138818
0,0,m_587996,7.286118920157952
0,0,m_102899,7.451970152151792
0,0,m_920,7.463586964294036
0,0,m_2454,5.904417464400126
0,0,m_10764,6.081787629868749
0,0,m_260513,7.676735508675443
0,0,m_24,8.092103571240438
0,0,m_105864,6.345348725915862
0,0,m_9738,5.8137305585971335
0,0,m_27582,6.6909087990614635
0,0,m_274870,7.45121931952404
0,0,m_205596,8.27918330778724
0,0,m_396493,6.832140794368825
0,0,m_844,7.233953631693004
0,0,m_6978,7.716737156754122
0,0,m_345911,6.414902110333473
0,0,m_10145,6.129364441271452
0,0,m_103,7.788917338759836
0,0,t_67744,7.905383848577862
0,0,m_129,8.753726696338648
0,0,m_114750,6.564540532050068
0,0,t_46260,9.09024257872247
0,0,m_9738,4.859379634024512
0,0,m_637534,7.3429789035658075
0,0,m_549053,7.751229205975695
0,0,m_11430,6.81614643671772
0,0,t_93454,8.02653783405736
0,0,m_1996,6.257799859561484
0,0,m_43010,5.373783296526367
0,0,m_240566,7.1576474376217085
0,0,m_3049,6.421909387493682
0,0,m_335,7.9064996837847366
0,0,m_809,7.687503681979524
0,0,m_18240,7.739739551598169
0,0,m_159824,7.239059856572014
0,0,m_1892,7.117436009255472
0,0,t_71886,7.707356218824363
0,0,m_18785,7.238112057806492
0,0,m_77338,7.984312625275073
0,0,t_57243,7.287397134455635
0,0,m_813,7.2843345489345035
0,0,m_2059,6.08672732070488
0,0,m_238,8.064890307653819
0,0,m_126889,5.737748577228062
0,0,m_475888,7.116441695788593
0,0,m_339846,6.358209140299261
0,0,m_76757,5.177023841670484
0,0,m_14405,5.5296567035297
0,0,m_225574,7.475131701997707
0,0,m_9487,7.50296612403244
0,0,m_24021,5.691042831236819
0,0,m_204082,7.360183732505841
0,0,m_399361,6.522633420509417
0,0,m_605116,5.662675751708641
0,0,m_36657,6.9326057430355545
0,0,m_68718,8.174970147162373
0,0,m_363088,7.713577535798407
0,0,m_4922,7.683505020922355
0,0,m_18,7.522107892107564
0,0,m_28355,6.688786987794482
0,0,m_168055,6.273333878966077
0,0,m_1975,5.198371061645097
0,0,m_260346,5.541561179358385
0,0,m_127585,7.427432415593766
0,0,m_1997,7.9467484647509625
0,0,m_10145,6.051262953934055
0,0,t_43348,7.372959925272666
0,0,m_633515,7.332687133341185
0,0,m_105,7.832464992950602
0,0,m_11386,6.971802667309367
0,0,t_60625,8.50457177906611
0,0,t_110356,8.083467591616309
0,0,m_16538,5.964431729622262
0,0,m_263115,7.025784837549892
0,0,m_8587,8.31170015127974
0,0,m_1726,7.411131105301702
0,0,m_520663,5.661248699182066
0,0,m_207703,7.651229232105225
0,0,m_460019,5.825012663625068
0,0,m_2046,6.582094880899976
0,0,m_327331,6.848255009222184
0,0,m_321612,7.452802642466431
0,0,m_8487,4.574213965262267
0,0,t_66496,7.692807425668642
0,0,m_103,8.477933083594522
0,0,t_61374,9.007597098511404
0,0,m_8363,7.560041519184567
0,0,m_101,8.662392769792726
0,0,m_12444,7.917860479891213
0,0,m_19913,7.039346817059913
0,0,m_10336,5.511596635014404
0,0,m_76726,7.132296945435728
0,0,m_49026,7.9064814446717895
0,0,m_949,8.259730560789748
0,0,m_601,8.621022829856502
0,0,m_188927,6.361150985530138
0,0,m_2742,6.328223999213254
0,0,t_94423,7.31717480334888
0,0,m_1369,6.457534667589686
0,0,t_4057,7.927664621467241
0,0,m_55787,7.086391493579037
0,0,m_2752,5.897270867471631
0,0,m_414,5.4040583383950205
0,0,m_1417,8.063719996586801
0,0,m_927,6.743436523542532
0,0,m_216015,6.052063507261743
0,0,m_376867,6.8720655509346855
0,0,m_11,7.602073244220552
0,0,m_6957,5.6132894735256835
0,0,m_12920,7.068436995678043
0,0,m_57165,5.403569662000963
0,0,m_165,8.344386798744178
0,0,m_582,7.851244675359582
0,0,m_11101,6.745572168579192
0,0,m_438631,7.3917930515961014
0,0,m_105,7.956507495435632
0,0,m_76338,6.611790909793602
0,0,m_424,8.42358003572892
0,0,m_168672,7.4256280796581455
0,0,m_83542,6.011240955036023
0,0,m_11036,7.557563033112553
0,0,m_563,6.47749588473312
0,0,m_18148,8.031852827756577
0,0,m_444539,6.214494462412519
0,0,m_414,6.248735111989895
0,0,t_1418,7.4176499410917405
0,0,m_331482,8.196100843159652
0,0,m_10196,3.7631035387702
0,0,m_592,7.007449865868158
0,0,m_341174,6.4604046005467906
0,0,m_51876,7.262754773193776
0,0,m_389053,5.004992703589416
0,0,m_12096,6.7950945790314385
0,0,m_3021,5.822754173833204
0,0,m_76203,7.959100444327824
0,0,m_376290,7.664084227272952
0,0,m_747,7.998066032748185
0,0,m_24428,6.844713761845865
0,0,m_420622,7.116426910839629
0,0,m_680,8.850552751903784
0,0,m_158015,5.223323206154239
0,0,m_299537,6.1860980443548055
0,0,m_267935,6.847211787280418
0,0,m_157370,7.2888258664322265
0,0,m_118340,8.384969002440698
0,0,m_1402,8.33281661042532
0,0,m_899082,8.203283148893174
0,0,m_16367,7.1967474304435415
0,0,m_241259,6.761191356440034
0,0,m_136795,6.845475433850456
0,0,m_11283,5.227329171010735
0,0,m_673,7.944939005132034
0,0,m_72976,6.605614508965465
0,0,m_254,5.956843772578508
0,0,m_12444,7.7853785759318965
0,0,m_424139,6.227863074463306
0,0,m_574861,5.607282186812592
0,0,m_8643,6.792889099203428
0,0,m_23629,6.327027372177852
0,0,m_2925,7.3386678517713575
0,0,t_1100,8.866495172875423
0,0,m_15657,6.371091949113046
0,0,m_109445,7.454596262687789
0,0,m_55721,6.528936148251266
0,0,m_6877,6.140792062900662
0,0,m_1865,6.968758055296695
0,0,m_21032,7.058286336224769
0,0,m_16320,7.246654800134984
0,0,m_41154,6.35979786916617
0,0,m_1726,6.953984023206042
0,0,m_345887,7.004404958345025
0,0,m_238,8.856856841463758
0,0,m_293310,7.047647017141189
0,0,m_8963,7.711572487963858
0,0,m_41733,6.354839161190371
0,0,m_338952,6.520177051522195
0,0,t_85853,7.1357050870983585
0,0,m_450465,7.17541612444226
0,0,t_62017,7.802076153294245
0,0,m_11238,6.863353551586615
0,0,m_127585,7.568904735421097
0,0,m_544,5.913226737425338
0,0,m_339403,7.440190817510942
0,0,m_7345,7.370083852017341
0,0,t_63174,8.875297923857996
0,0,m_522,7.813406033554327
0,0,m_395834,6.538805952638388
0,0,m_459151,7.435151362788653
0,0,m_348,7.304185332971779
0,0,m_273477,6.29842978939242
0,0,m_203801,7.346156530179231
0,0,t_93405,7.008447011761257
0,0,m_283727,6.606447504718496
0,0,m_2103,5.192467974337029
0,0,m_9530,5.2528773519983325
0,0,m_1493,6.310791703816863
0,0,m_297725,7.412363548605402
0,0,m_101299,6.660967610087245
0,0,m_392,6.512601841083712
0,0,m_68718,8.538098496768864
0,0,m_135397,6.5337946705742596
0,0,m_13668,5.714374914105432
0,0,m_284052,7.420811677144106
0,0,m_271110,7.3025582296626155
0,0,m_1368,7.223691442368624
0,0,t_93405,8.398927469691335
0,0,m_71,7.8127328006022125
0,0,m_605,7.4197229894033025
0,0,m_264660,8.43956741767765
0,0,m_429617,6.990973499737033
0,0,m_257344,5.808597764714636
0,0,m_529203,8.481245830904806
0,0,m_9433,7.0946631743266915
0,0,m_8859,6.022130420051748
0,0,m_489,7.683596407618812
0,0,m_22954,7.275658907753343
0,0,m_950,6.856871750640944
0,0,m_68728,5.270256655515392
0,0,m_302401,6.4836886106711935
0,0,m_1734,6.560761721817479
0,0,t_76121,8.291300904802668
0,0,m_9303,6.849434592616389
0,0,m_501170,8.902659119017093
0,0,m_1904,7.611869417374131
0,0,m_1372,7.8141705260713765
0,0,m_568124,7.006330853258694
0,0,m_76,8.107304590565183
0,0,m_1635,6.036430603255775
0,0,m_205596,8.327967812116547
0,0,m_2043,6.947883498603216
0,0,m_291870,5.5982132738614
0,0,m_10393,6.700187443222001
0,0,m_2080,6.049004706722529
0,0,m_76757,4.494434021906685
0,0,m_326047,2.0771583233200706
0,0,m_106646,8.581520171319639
0,0,m_2486,3.553156097476649
0,0,m_2395,5.294349065643706
0,0,m_438970,4.504884353439334
0,0,m_12545,7.281139099836635
0,0,m_109443,5.998069737039414
0,0,t_100963,7.667010654731986
0,0,m_254,6.952168032185985
0,0,m_409,7.588086388222425
0,0,m_2026,6.255409369896677
0,0,m_121,8.552950461790006
0,0,m_1124,7.473315529951048
0,0,t_94305,8.494891881779665
0,0,m_395834,6.577280912546381
0,0,m_14,7.918824903919901
0,0,m_608,5.680794660149728
0,0,m_449176,8.43923007083916
0,0,m_266396,5.082308750085149
0,0,m_778026,10.0
0,0,m_522627,7.367371816134265
0,0,m_397722,6.361335850670547
0,0,m_81188,6.754130998435125
0,0,m_7551,6.513974160914655
0,0,m_257475,7.374067393053233
0,0,m_157336,8.611282229487761
0,0,m_4935,8.430204949502807
0,0,m_339964,6.5210676501299245
0,0,m_315635,7.359535163915265
0,0,m_250546,5.5085589997968585
0,0,m_4964,7.15488147461299
0,0,m_495764,6.3686324543023165
0,0,m_57800,6.986066836799281
0,0,m_12155,5.650946334928584
0,0,m_754,6.864103354868042
0,0,m_446893,7.652856857732737
0,0,m_60672,5.347466444345996
0,0,m_177572,7.28192898618425
0,0,m_114150,7.03022338111729
0,0,m_4824,6.840488982322876
0,0,m_297761,6.13305429258062
0,0,m_174751,6.038853379136428
0,0,m_487558,7.739546813030576
0,0,t_106651,7.722789933054554
0,0,m_671,9.073286249639445
0,0,m_198184,6.986987481463604
0,0,m_1574,6.950978366074326
0,0,m_351460,4.869888923042531
0,0,m_710,6.649835744782847
0,0,m_3573,6.973637769969221
0,0,m_2655,6.946773974109206
0,0,m_497698,7.668239190300418
0,0,m_2080,6.411688767775629
0,0,m_208134,7.0767887776607825
0,0,m_273481,7.370675442476497
0,0,m_7446,6.826954096614907
0,0,m_566076,7.228310038622722
0,0,m_272,7.908494380315349
0,0,t_67198,6.321029078575444
0,0,m_463684,5.6388078684384295
0,0,m_224141,6.367457280159758
0,0,m_11647,7.961812024717348
0,0,m_295693,7.270148678526298
0,0,m_196,7.721895963231409
0,0,m_49026,7.57605781927913
0,0,m_240,8.77031277648658
0,0,m_72559,5.170060119603117
0,0,m_22,8.06927328826373
0,0,t_60625,8.637074167450752
0,0,m_392,6.612799888576436
0,0,m_388,6.288494619841425
0,0,m_767,7.4895383660590005
0,0,t_63926,8.382500991138912
0,0,m_49026,7.877488192349542
0,0,m_435,6.308864115721817
0,0,m_423,8.645446273742111
0,0,m_10501,7.666323241845353
0,0,m_324552,6.438046869286782
0,0,m_12106,6.255014629741856
0,0,t_12971,8.619728387061391
0,0,m_495764,5.809188255949019
0,0,m_640,7.963061053851279
0,0,m_141,7.9863813080872665
0,0,m_121,8.353210786843995
0,0,t_246,9.111158538511207
0,0,m_14299,7.302131910782332
0,0,m_68924,6.656122173959114
0,0,m_615457,8.370026890089603
0,0,m_584,6.322547062791498
0,0,t_1421,7.299040212345465
0,0,m_3563,6.6317689578187
0,0,m_437033,7.076508189670267
0,0,m_27205,8.318952625008373
0,0,m_14574,8.05821846894652
0,0,m_504,6.837168584232286
0,0,m_324786,8.634273817709245
0,0,m_297761,5.875565416620029
0,0,t_1399,8.940841498818747
0,0,m_1826,5.6290324906276945
0,0,m_52520,6.087909901369515
0,0,m_332210,6.2499981553108475
0,0,m_19528,5.849091945664699
0,0,m_439079,4.590727237459513
0,0,m_180,6.296562724442244
0,0,m_14161,6.143155669002827
0,0,m_115,7.567905725152233
0,0,m_303858,6.872576621708172
0,0,t_95594,6.757542766917009
0,0,m_8355,7.084465654543841
0,0,m_631843,6.6922491758639016
0,0,m_24428,7.738811267341785
0,0,m_10663,5.19664615811284
0,0,m_209112,6.409721061583357
0,0,m_3021,6.570870754397642
0,0,m_20662,6.308126971315296
0,0,m_8966,6.045826207249793
0,0,m_8363,7.23158908374476
0,0,m_6114,7.771003550507187
0,0,m_10501,7.760456475051614
0,0,t_89393,8.714925249599453
0,0,t_39379,7.982016647869126
0,0,m_46738,8.59972678715151
0,0,m_102382,6.731211902644556
0,0,m_775996,6.648422265138952
0,0,m_168259,8.041748859539682
0,0,m_21208,7.079304348911884
0,0,m_281338,7.112843922393312
0,0,m_446021,6.751761266905857
0,0,m_585,8.052570044069137
0,0,m_310131,7.682731789396044
0,0,m_23168,7.904398327469835
0,0,m_74643,7.0031794564144825
0,0,t_65143,8.934083333655936
0,0,t_2046,6.744797735363424
0,0,t_73021,7.708559616905424
0,0,m_8587,8.384016188507232
0,0,m_497,8.358993817093262
0,0,m_37056,6.9377907850118286
0,0,m_57158,7.883451256971219
0,0,t_74577,8.513185616650281
0,0,m_1895,7.04034242600027
0,0,t_12697,7.583330136672188
0,0,m_765,7.306830974895435
0,0,m_111,7.94956331814316
0,0,m_7442,6.825823939527382
0,0,m_216015,5.6201361247670745
0,0,m_316727,5.86947844144207
0,0,m_203801,7.267187339619326
0,0,t_1403,7.56587056772289
0,0,m_5503,7.218436859492579
0,0,m_287947,7.184868321660223
0,0,m_3597,5.796848141491226
0,0,m_1124,8.449978070898984
0,0,m_190859,6.522191757923759
0,0,t_93405,7.791205321849653
0,0,m_314405,5.782303661222658
0,0,m_2082,7.2486224751237645
0,0,t_99489,8.596011932531331
0,0,m_68718,8.415156870517464
0,0,m_227156,5.341219631860251
0,0,m_1494,6.521185679072274
0,0,m_59859,5.8406458844014555
0,0,m_491418,7.432220036029019
0,0,m_14160,8.574304855406298
0,0,m_705,7.5105105194604
0,0,m_326359,6.2888957719226815
0,0,m_708,6.513366408846457
0,0,m_1946,7.39786558623873
0,0,m_549053,7.199497218134438
0,0,m_146015,6.730326505531586
0,0,m_120,8.223258655128896
0,0,t_39351,9.468265092660943
0,0,m_591,6.804180543360888
0,0,m_1975,6.0088624235350245
0,0,m_11665,5.97591405606442
0,0,m_353081,6.633023795338256
0,0,m_531428,7.6705571484044235
0,0,m_1802,7.448587221508176
0,0,m_51996,6.578737102580956
0,0,m_531145,5.757470855964453
0,0,m_57165,5.816330761908432
0,0,m_44826,7.494433573833169
0,0,m_157353,5.5076561120535565
0,0,m_515195,6.808614693004782
0,0,m_76338,6.14503794872657
0,0,m_428449,7.349802275109065
0,0,m_665,7.741681698892389
0,0,m_306819,7.442852445167468
0,0,m_608,7.040554450400413
0,0,m_10559,8.051798355920424
0,0,m_300668,6.57114077261444
0,0,m_771,6.843433538199931
0,0,m_155,8.590119211344467
0,0,m_458423,6.815332124608644
0,0,m_17610,5.3642677764935875
0,0,m_602,7.093974935408558
0,0,m_280,7.046689582313428
0,0,m_3050,5.951792030192066
0,0,m_22538,7.399536846693682
0,0,m_11559,5.640919415700309
0,0,m_59436,7.978577723257426
0,0,m_37933,6.648280765536277
0,0,m_245891,7.855318704284772
0,0,m_561,7.1580398791902695
0,0,m_10144,7.624955690324466
0,0,t_87108,8.189883291906295
0,0,m_10625,7.22297102133656
0,0,m_10867,7.503243399679239
0,0,m_12405,8.50283804132419
0,0,m_8681,7.53912201589249
0,0,m_14048,7.194856140450902
0,0,m_298,6.243377298479795
0,0,m_7445,7.440130707262054
0,0,m_512200,7.255421029303684
0,0,m_504380,5.574186022063855
0,0,m_832,8.864993746106226
0,0,m_1895,8.30914489379742
0,0,m_6795,6.296086330765083
0,0,m_335983,6.635995375970562
0,0,m_9023,7.737447845458002
0,0,m_152532,7.782945003410918
0,0,t_60574,9.281428678329757
0,0,t_102619,8.057488800271274
0,0,t_85552,8.205732324789066
0,0,m_394117,7.192441475893017
0,0,m_101299,7.706402070836763
0,0,m_146233,7.769334144100082
0,0,m_434555,5.156738033113433
0,0,m_510,8.365557375464455
0,0,m_9522,5.817713383495667
0,0,m_337339,7.590308311834187
0,0,m_328387,6.9197041130405434
0,0,m_10195,6.084620366651992
0,0,m_2332,5.8625561583068055
0,0,m_396371,7.220141471210143
0,0,m_59965,6.3469714807457285
0,0,m_209112,5.917256766727708
0,0,m_167073,7.19168033220876
0,0,m_460668,6.022392041237144
0,0,m_8055,8.27825772684744
0,0,m_7304,5.907844073529569
0,0,m_8265,6.74335424927458
0,0,m_296,5.81097787629729
0,0,m_384680,7.231213166221044
0,0,t_98986,8.196672831303436
0,0,m_141052,7.207426155629776
0,0,m_3114,6.836640247323192
0,0,m_1817,6.494957080472772
0,0,m_5925,8.330009326560457
0,0,m_561325,7.326712611512558
0,0,m_11078,5.800724167055952
0,0,m_137113,7.124124858964177
0,0,m_562,7.270964749532605
0,0,t_1911,7.87896078682475
0,0,m_1813,7.170859841169835
0,0,m_673,7.985770305521703
0,0,m_10395,6.054973936854548
0,0,m_6479,6.980833790848527
0,0,m_49017,6.108207601693142
0,0,m_62215,7.10678806502392
0,0,m_9339,6.47448250073248
0,0,m_49021,6.267920403476201
0,0,m_262500,6.03294336038731
0,0,t_48462,7.076834955729532
0,0,m_299536,8.687882969781697
0,0,m_503,6.0985686143806745
0,0,m_70160,6.921011411902885
0,0,m_68812,6.768863366158526
0,0,m_3902,6.910569689573138
0,0,m_153518,5.260144880992702
0,0,m_927,7.003095185176013
0,0,t_70523,7.64144514053802
0,0,m_14560,5.588466086782087
0,0,m_694,8.466043556476256
0,0,m_664,6.303298629979644
0,0,m_49521,6.81701563151367
0,0,m_496243,8.297281375533514
0,0,m_2291,6.535848724705994
0,0,m_71552,5.768888089701671
0,0,m_51497,7.848525189210822
0,0,m_195589,6.88616208727541
0,0,m_8656,6.301567425138867
0,0,m_465109,5.495992067779516
0,0,m_1417,7.958370997059724
0,0,m_36658,6.800830270408515
0,0,m_1573,6.994083137478638
0,0,m_339403,7.369723759000042
0,0,m_353070,5.988994386307321
0,0,m_2265,7.779491026641758
0,0,m_12,8.105614365126947
0,0,m_28,7.670058110391995
0,0,m_497698,7.32869419683657
0,0,m_9687,7.635295531092228
0,0,m_1213,7.0347689588271916
0,0,m_72190,7.818363737427234
0,0,m_216282,7.200631644900259
0,0,m_80,8.643632672589323
0,0,m_10138,6.683852496720414
0,0,m_315635,7.859366856287635
0,0,m_8358,8.027064854036324
0,0,m_141052,5.77245842803362
0,0,m_318922,5.758789025982129
0,0,m_205596,6.471771548138512
0,0,m_562,7.765076161902172
0,0,m_464052,6.068389228467157
0,0,m_652,7.767019277912352
0,0,m_275,8.44031348004399
0,0,m_7549,7.865168961840238
0,0,m_1493,6.468327209449796
0,0,m_955,5.500973345995398
0,0,m_10528,6.641339026982362
0,0,m_265208,5.706545650722765
0,0,m_141052,6.825328613004782
0,0,m_1690,5.521225826338005
0,0,m_1124,8.09934168926178
0,0,m_10010,6.838292239451751
0,0,m_10907,7.120674027494523
0,0,t_1438,8.93886429895973
0,0,m_4348,8.986859016697698
0,0,m_635302,8.273918368431204
0,0,m_608,6.253077502327277
0,0,m_64686,6.298484012929363
0,0,m_374720,7.606404010143703
0,0,t_4613,8.074860017251241
0,0,m_41154,6.595345060145909
0,0,m_198663,7.336803010747044
0,0,m_181808,6.9541224609787315
0,0,m_228194,7.562205948259762
0,0,m_483202,5.79669124245657
0,0,m_49040,5.683943226632908
0,0,t_1407,7.034404632255797
0,0,m_277216,8.100795638913105
0,0,m_6620,7.516546636984609
0,0,m_395834,7.685099102712869
0,0,m_486131,6.390285233566194
0,0,m_109445,6.68410936226477
0,0,m_630586,6.371522470994915
0,0,t_78191,9.406350915332567
0,0,m_808,7.338871005027328
0,0,m_5915,7.689861177019562
0,0,m_419430,8.048713942672396
0,0,m_787,5.60756030152326
0,0,m_363088,7.255310960487956
0,0,m_11090,5.8652366496772395
0,0,m_343611,5.5394364639299685
0,0,m_335984,7.935451478259488
0,0,m_114,7.137452138809805
0,0,m_13475,7.126794783688196
0,0,m_49009,7.340073396814466
0,0,m_62211,7.069486547666405
0,0,m_254128,5.122045720811413
0,0,m_41154,6.326670573543289
0,0,m_630,7.659027330236536
0,0,m_14,7.870859900853992
0,0,m_680,8.799286467155465
0,0,m_49521,7.248354338423241
0,0,m_5801,8.671474684767658
0,0,m_99861,6.531445008864208
0,0,m_914,7.800866137383149
0,0,m_579824,6.168031546064316
0,0,m_260513,6.965936541217227
0,0,m_698,6.214833767376055
0,0,m_417678,8.019385654760079
0,0,m_479475,4.315521996772501
0,0,m_12405,7.621376431078233
0,0,m_5876,6.574327331889561
0,0,m_1913,7.604761010722892
0,0,m_1996,5.899239642385694
0,0,m_36049,4.882127485971035
0,0,m_109445,6.481294188173308
0,0,m_257344,4.85179596448736
0,0,m_510,9.006358729109227
0,0,m_490132,8.99930465185523
0,0,m_760875,5.5840553435980596
0,0,m_185,8.17289408633682
0,0,m_1584,6.881971196483703
0,0,m_9820,7.530194766626401
0,0,t_37606,8.386545496767146
0,0,m_11631,7.618183624908387
0,0,m_502033,8.351123664757166
0,0,m_474051,7.260479389019574
0,0,m_666243,7.504735003003994
0,0,m_9722,5.164645567227959
0,0,m_10948,7.517365124597994
0,0,m_439079,6.142906340195962
0,0,m_299536,7.801433780233047
0,0,m_378236,5.666036403870719
0,0,m_3597,5.8756251896272795
0,0,m_5559,5.984363067608963
0,0,m_396461,6.1133318692223835
